chromosome	start	end	state
chr7	62146000	62155000	NPC
chr7	62156000	62160000	NPC
chr7	62162000	62164000	NPC
chr7	62177000	62193000	NPC
chr7	62195000	62197000	NPC
chr7	62221000	62224000	NPC
chr7	62235000	62239000	NPC
chr7	62240000	62252000	NPC
chr7	62253000	62254000	NPC
chr7	62329000	62331000	ESC
chr7	62341000	62343000	ESC
chr7	63752000	63754000	ESC
chr7	64063000	64065000	ESC
chr7	64146000	64148000	ESC
chr7	64379000	64383000	ESC
chr7	64649000	64650000	ESC
chr7	65033000	65038000	ESC
chr7	65987000	65990000	ESC
chr7	66162000	66164000	ESC
chr7	66265000	66268000	ESC
chr7	66303000	66308000	ESC
chr7	67800000	67817000	NPC
chr7	68149000	68151000	ESC
chr7	70153000	70163000	ESC
chr7	70196000	70246000	ESC
chr7	73221000	73223000	ESC
chr7	73224000	73226000	ESC
chr7	73246000	73251000	ESC
chr7	73260000	73261000	ESC
chr7	73263000	73292000	ESC
chr7	73614000	73616000	ESC
chr7	73771000	73776000	NPC
chr7	73779000	73808000	NPC
chr7	73810000	73815000	NPC
chr7	73816000	73818000	NPC
chr7	73819000	73832000	NPC
chr7	73965000	73967000	NPC
chr7	73968000	73970000	NPC
chr7	73971000	73972000	NPC
chr7	73975000	73977000	NPC
chr7	73978000	73980000	NPC
chr7	73981000	73986000	NPC
chr7	73987000	73990000	NPC
chr7	73993000	73997000	NPC
chr7	73999000	74000000	NPC
chr7	74427000	74429000	ESC
chr7	78421000	78422000	ESC
chr7	78447000	78456000	ESC
chr7	78473000	78476000	ESC
chr7	78477000	78478000	ESC
chr7	78755000	78758000	ESC
chr7	78759000	78761000	ESC
chr7	79338000	79339000	ESC
chr7	79340000	79342000	ESC
chr7	79370000	79399000	ESC
chr7	79404000	79421000	ESC
chr7	79427000	79430000	ESC
chr7	79442000	79454000	ESC
chr7	79456000	79457000	ESC
chr7	79458000	79466000	ESC
chr7	79489000	79492000	ESC
chr7	79581000	79584000	ESC
chr7	79662000	79663000	ESC
chr7	79664000	79671000	ESC
chr7	79672000	79677000	ESC
chr7	79679000	79680000	ESC
chr7	79682000	79686000	ESC
chr7	80253000	80256000	ESC
chr7	80459000	80463000	ESC
chr7	80464000	80465000	ESC
chr7	80469000	80470000	ESC
chr7	80474000	80475000	ESC
chr7	80560000	80562000	ESC
chr7	80748000	80750000	ESC
chr7	81260000	81268000	NPC
chr7	81270000	81272000	NPC
chr7	81273000	81277000	NPC
chr7	81292000	81294000	NPC
chr7	81295000	81296000	NPC
chr7	81297000	81300000	NPC
chr7	81305000	81306000	NPC
chr7	81307000	81312000	NPC
chr7	81579000	81582000	ESC
chr7	81731000	81736000	ESC
chr7	81806000	81809000	ESC
chr7	82211000	82214000	ESC
chr7	82744000	82747000	ESC
chr7	83961000	83962000	ESC
chr7	84285000	84287000	ESC
chr7	84404000	84406000	ESC
chr7	86201000	86202000	NPC
chr7	86211000	86212000	NPC
chr7	86244000	86245000	NPC
chr7	86261000	86262000	NPC
chr7	86267000	86268000	NPC
chr7	86269000	86271000	NPC
chr7	86282000	86283000	NPC
chr7	86318000	86319000	NPC
chr7	86334000	86335000	NPC
chr7	86338000	86339000	NPC
chr7	86392000	86393000	NPC
chr7	86407000	86408000	NPC
chr7	86410000	86411000	NPC
chr7	86428000	86429000	NPC
chr7	86609000	86610000	NPC
chr7	86611000	86612000	NPC
chr7	86620000	86621000	NPC
chr7	86638000	86639000	NPC
chr7	86735000	86736000	NPC
chr7	86765000	86767000	NPC
chr7	88004000	88007000	ESC
chr7	89278000	89281000	ESC
chr7	89392000	89394000	ESC
chr7	89507000	89508000	ESC
chr7	90177000	90180000	ESC
chr7	92954000	92959000	ESC
chr7	93184000	93185000	NPC
chr7	93187000	93189000	NPC
chr7	93192000	93193000	NPC
chr7	93194000	93196000	NPC
chr7	93197000	93198000	NPC
chr7	93199000	93201000	NPC
chr7	93202000	93203000	NPC
chr7	93207000	93209000	NPC
chr7	93210000	93212000	NPC
chr7	93216000	93218000	NPC
chr7	93232000	93233000	NPC
chr7	93236000	93237000	NPC
chr7	93249000	93250000	NPC
chr7	93263000	93264000	NPC
chr7	93268000	93269000	NPC
chr7	93305000	93307000	NPC
chr7	93315000	93316000	NPC
chr7	93317000	93318000	NPC
chr7	93319000	93321000	NPC
chr7	93322000	93323000	NPC
chr7	93330000	93331000	NPC
chr7	93332000	93333000	NPC
chr7	93339000	93341000	NPC
chr7	93342000	93343000	NPC
chr7	93360000	93361000	NPC
chr7	93365000	93366000	NPC
chr7	93367000	93368000	NPC
chr7	93369000	93370000	NPC
chr7	93379000	93380000	NPC
chr7	93384000	93385000	NPC
chr7	93389000	93390000	NPC
chr7	93419000	93420000	NPC
chr7	93429000	93430000	NPC
chr7	93460000	93461000	NPC
chr7	93462000	93463000	NPC
chr7	93483000	93484000	NPC
chr7	93488000	93489000	NPC
chr7	93495000	93496000	NPC
chr7	93504000	93506000	NPC
chr7	93568000	93569000	NPC
chr7	93596000	93597000	NPC
chr7	93599000	93600000	NPC
chr7	93635000	93636000	NPC
chr7	93644000	93645000	NPC
chr7	93670000	93671000	NPC
chr7	93689000	93690000	NPC
chr7	93691000	93693000	NPC
chr7	93697000	93698000	NPC
chr7	93699000	93700000	NPC
chr7	93704000	93707000	NPC
chr7	93711000	93712000	NPC
chr7	93719000	93720000	NPC
chr7	93722000	93723000	NPC
chr7	93738000	93739000	NPC
chr7	93744000	93745000	NPC
chr7	93771000	93772000	NPC
chr7	93780000	93781000	NPC
chr7	93800000	93801000	NPC
chr7	93807000	93808000	NPC
chr7	93833000	93834000	NPC
chr7	93877000	93878000	NPC
chr7	93884000	93885000	NPC
chr7	93889000	93891000	NPC
chr7	93916000	93917000	NPC
chr7	93918000	93919000	NPC
chr7	93920000	93922000	NPC
chr7	93927000	93928000	NPC
chr7	93929000	93930000	NPC
chr7	93932000	93933000	NPC
chr7	93934000	93936000	NPC
chr7	93940000	93942000	NPC
chr7	94002000	94003000	NPC
chr7	94004000	94005000	NPC
chr7	94028000	94030000	NPC
chr7	94036000	94037000	NPC
chr7	94055000	94056000	NPC
chr7	94068000	94069000	NPC
chr7	94085000	94086000	NPC
chr7	96437000	96464000	NPC
chr7	96465000	96467000	NPC
chr7	96469000	96473000	NPC
chr7	96474000	96476000	NPC
chr7	96477000	96487000	NPC
chr7	96488000	96493000	NPC
chr7	96494000	96495000	NPC
chr7	96690000	96696000	NPC
chr7	96697000	96736000	NPC
chr7	96737000	96743000	NPC
chr7	96957000	96959000	ESC
chr7	97199000	97203000	ESC
chr7	97953000	97956000	ESC
chr7	97984000	97991000	ESC
chr7	97992000	97995000	ESC
chr7	98067000	98070000	ESC
chr7	98218000	98220000	ESC
chr7	98364000	98366000	ESC
chr7	98373000	98377000	ESC
chr7	98379000	98380000	ESC
chr7	98603000	98604000	ESC
chr7	98624000	98632000	ESC
chr7	98640000	98641000	ESC
chr7	98642000	98645000	ESC
chr7	98646000	98650000	ESC
chr7	98721000	98724000	ESC
chr7	98732000	98733000	ESC
chr7	99056000	99062000	ESC
chr7	99063000	99064000	ESC
chr7	99113000	99114000	ESC
chr7	99120000	99121000	ESC
chr7	99123000	99125000	ESC
chr7	99141000	99144000	ESC
chr7	99254000	99261000	ESC
chr7	99262000	99263000	ESC
chr7	99264000	99272000	ESC
chr7	99287000	99288000	ESC
chr7	99293000	99294000	ESC
chr7	99307000	99310000	ESC
chr7	99339000	99345000	ESC
chr7	99409000	99411000	ESC
chr7	99437000	99438000	ESC
chr7	99445000	99447000	ESC
chr7	99498000	99499000	ESC
chr7	99787000	99793000	ESC
chr7	99916000	99918000	ESC
chr7	100050000	100054000	ESC
chr7	100847000	100849000	ESC
chr7	100872000	100874000	ESC
chr7	101170000	101176000	ESC
chr7	101196000	101199000	ESC
chr7	101372000	101375000	ESC
chr7	101376000	101381000	ESC
chr7	101690000	101695000	ESC
chr7	101959000	101962000	ESC
chr7	101963000	101964000	ESC
chr7	101965000	101970000	ESC
chr7	101986000	101989000	ESC
chr7	101990000	101991000	ESC
chr7	102384000	102387000	ESC
chr7	102388000	102390000	ESC
chr7	105307000	105310000	ESC
chr7	105354000	105357000	ESC
chr7	105628000	105643000	ESC
chr7	105646000	105647000	ESC
chr7	105648000	105663000	ESC
chr7	108960000	108967000	ESC
chr7	109229000	109231000	ESC
chr7	110417000	110423000	ESC
chr7	111570000	111571000	ESC
chr7	112016000	112019000	ESC
chr7	112218000	112221000	ESC
chr7	112226000	112227000	ESC
chr7	112233000	112236000	ESC
chr7	112745000	112748000	ESC
chr7	113556000	113561000	ESC
chr7	114205000	114208000	ESC
chr7	115821000	115832000	ESC
chr7	117171000	117174000	ESC
chr7	118281000	118285000	ESC
chr7	118365000	118376000	ESC
chr7	118785000	118787000	ESC
chr7	119992000	119993000	ESC
chr7	120388000	120390000	ESC
chr7	120600000	120602000	ESC
chr7	120612000	120614000	ESC
chr7	120634000	120640000	ESC
chr7	121183000	121185000	ESC
chr7	122080000	122084000	ESC
chr7	122259000	122260000	ESC
chr7	122304000	122305000	ESC
chr7	122306000	122307000	ESC
chr7	122821000	122823000	ESC
chr7	123291000	123292000	ESC
chr7	123892000	123893000	NPC
chr7	123902000	123904000	NPC
chr7	123906000	123923000	NPC
chr7	123924000	123925000	NPC
chr7	123926000	123928000	NPC
chr7	123933000	123935000	NPC
chr7	123936000	123939000	NPC
chr7	123941000	123945000	NPC
chr7	123946000	123948000	NPC
chr7	123950000	123951000	NPC
chr7	123953000	123954000	NPC
chr7	123957000	123958000	NPC
chr7	123960000	123961000	NPC
chr7	123962000	123964000	NPC
chr7	123965000	123966000	NPC
chr7	123967000	123973000	NPC
chr7	123977000	123979000	NPC
chr7	123980000	123981000	NPC
chr7	123985000	123986000	NPC
chr7	123988000	123989000	NPC
chr7	123992000	123995000	NPC
chr7	123998000	123999000	NPC
chr7	124000000	124004000	NPC
chr7	124005000	124006000	NPC
chr7	124009000	124016000	NPC
chr7	124018000	124019000	NPC
chr7	124020000	124021000	NPC
chr7	124022000	124025000	NPC
chr7	126083000	126085000	ESC
chr7	127134000	127137000	ESC
chr7	127146000	127147000	ESC
chr7	127152000	127153000	ESC
chr7	127154000	127155000	ESC
chr7	127235000	127237000	ESC
chr7	128040000	128045000	ESC
chr7	128059000	128063000	ESC
chr7	128202000	128204000	ESC
chr7	128205000	128212000	ESC
chr7	129048000	129050000	ESC
chr7	130047000	130059000	ESC
chr7	130726000	130730000	ESC
chr7	131991000	131993000	ESC
chr7	132154000	132156000	ESC
chr7	132433000	132442000	ESC
chr7	132459000	132461000	ESC
chr7	132650000	132652000	ESC
chr7	133789000	133790000	ESC
chr7	134063000	134066000	ESC
chr7	134774000	134777000	ESC
chr7	135248000	135250000	ESC
chr7	135376000	135379000	ESC
chr7	135692000	135693000	ESC
chr7	137035000	137036000	ESC
chr7	137037000	137038000	ESC
chr7	137062000	137064000	ESC
chr7	137065000	137067000	ESC
chr7	137135000	137136000	ESC
chr7	137137000	137139000	ESC
chr7	137142000	137160000	ESC
chr7	138937000	138940000	ESC
chr7	139430000	139437000	ESC
chr7	139685000	139687000	ESC
chr7	139836000	139837000	ESC
chr7	140004000	140006000	ESC
chr7	140638000	140640000	ESC
chr7	141120000	141121000	ESC
chr7	141128000	141129000	ESC
chr7	141142000	141147000	ESC
chr7	141312000	141318000	ESC
chr7	141545000	141547000	ESC
chr7	141759000	141764000	ESC
chr7	141889000	141894000	ESC
chr7	141897000	141905000	ESC
chr7	142180000	142182000	ESC
chr7	142240000	142249000	ESC
chr7	142291000	142297000	ESC
chr7	142463000	142466000	ESC
chr7	142700000	142702000	ESC
chr7	142965000	142969000	ESC
chr7	143002000	143006000	ESC
chr7	143110000	143114000	ESC
chr7	143118000	143122000	ESC
chr7	143134000	143137000	ESC
chr7	143185000	143187000	ESC
chr7	143213000	143215000	ESC
chr7	143216000	143220000	ESC
chr7	143248000	143249000	ESC
chr7	143250000	143259000	ESC
chr7	143266000	143276000	ESC
chr7	143511000	143513000	ESC
chr7	143518000	143521000	ESC
chr7	143541000	143546000	ESC
chr7	143548000	143550000	ESC
chr7	143565000	143568000	ESC
chr7	143589000	143591000	ESC
chr7	144219000	144220000	ESC
chr7	144369000	144371000	ESC
chr7	144372000	144376000	ESC
chr7	144487000	144490000	ESC
chr7	144826000	144831000	ESC
chr7	144839000	144842000	ESC
chr7	145115000	145117000	ESC
chr8	3475000	3478000	ESC
chr8	3493000	3497000	ESC
chr8	3993000	3995000	ESC
chr8	4168000	4169000	ESC
chr8	4177000	4185000	ESC
chr8	4186000	4200000	ESC
chr8	4201000	4209000	ESC
chr8	4210000	4211000	ESC
chr8	4212000	4219000	ESC
chr8	4227000	4232000	ESC
chr8	4234000	4236000	ESC
chr8	8620000	8622000	ESC
chr8	8659000	8661000	ESC
chr8	8711000	8713000	ESC
chr8	8981000	8982000	ESC
chr8	8983000	8987000	ESC
chr8	10005000	10007000	ESC
chr8	10922000	10928000	ESC
chr8	11187000	11191000	ESC
chr8	11197000	11200000	ESC
chr8	11202000	11204000	ESC
chr8	11205000	11206000	ESC
chr8	11278000	11282000	ESC
chr8	11310000	11328000	ESC
chr8	11368000	11371000	ESC
chr8	11433000	11434000	ESC
chr8	11437000	11440000	ESC
chr8	11475000	11481000	ESC
chr8	12383000	12397000	ESC
chr8	12399000	12403000	ESC
chr8	12429000	12431000	ESC
chr8	12466000	12469000	ESC
chr8	12756000	12758000	ESC
chr8	13387000	13391000	ESC
chr8	13393000	13394000	ESC
chr8	13404000	13406000	ESC
chr8	13493000	13495000	ESC
chr8	13589000	13591000	ESC
chr8	13592000	13594000	ESC
chr8	13597000	13598000	ESC
chr8	13674000	13677000	ESC
chr8	14341000	14343000	ESC
chr8	14345000	14346000	ESC
chr8	15009000	15023000	ESC
chr8	15024000	15032000	ESC
chr8	17532000	17534000	ESC
chr8	19535000	19537000	ESC
chr8	24258000	24259000	ESC
chr8	24499000	24502000	ESC
chr8	24504000	24505000	ESC
chr8	24523000	24528000	ESC
chr8	24564000	24566000	ESC
chr8	24575000	24577000	ESC
chr8	24581000	24582000	ESC
chr8	24603000	24605000	ESC
chr8	24614000	24624000	ESC
chr8	24858000	24860000	ESC
chr8	26061000	26063000	ESC
chr8	26500000	26505000	ESC
chr8	26609000	26612000	ESC
chr8	26695000	26696000	ESC
chr8	26705000	26707000	ESC
chr8	26833000	26835000	ESC
chr8	26904000	26911000	ESC
chr8	26916000	26918000	ESC
chr8	26921000	26922000	ESC
chr8	26980000	26984000	ESC
chr8	26985000	26986000	ESC
chr8	27974000	27976000	ESC
chr8	28351000	28353000	ESC
chr8	28437000	28450000	ESC
chr8	28550000	28562000	ESC
chr8	28580000	28581000	ESC
chr8	32555000	32558000	ESC
chr8	34347000	34353000	ESC
chr8	34354000	34357000	ESC
chr8	34900000	34901000	ESC
chr8	34904000	34905000	ESC
chr8	34982000	34984000	ESC
chr8	36200000	36211000	ESC
chr8	36273000	36275000	ESC
chr8	36276000	36279000	ESC
chr8	36843000	36848000	ESC
chr8	37054000	37060000	ESC
chr8	37233000	37235000	ESC
chr8	37294000	37295000	ESC
chr8	37563000	37567000	ESC
chr8	37568000	37569000	ESC
chr8	37570000	37571000	ESC
chr8	37615000	37616000	ESC
chr8	40128000	40130000	ESC
chr8	41784000	41787000	ESC
chr8	42360000	42363000	ESC
chr8	46469000	46474000	ESC
chr8	46475000	46480000	ESC
chr8	46831000	46833000	ESC
chr8	46857000	46861000	ESC
chr8	47043000	47045000	NPC
chr8	47046000	47048000	NPC
chr8	47051000	47056000	NPC
chr8	47057000	47059000	NPC
chr8	47060000	47066000	NPC
chr8	47650000	47654000	ESC
chr8	47711000	47712000	ESC
chr8	47713000	47714000	ESC
chr8	47715000	47720000	ESC
chr8	47790000	47794000	ESC
chr8	47797000	47798000	ESC
chr8	48236000	48242000	ESC
chr8	48316000	48317000	ESC
chr8	48322000	48323000	ESC
chr8	48326000	48327000	ESC
chr8	48785000	48789000	ESC
chr8	48907000	48917000	ESC
chr8	49217000	49227000	ESC
chr8	49228000	49231000	ESC
chr8	49261000	49264000	ESC
chr8	49713000	49715000	ESC
chr8	49717000	49724000	ESC
chr8	49726000	49729000	ESC
chr8	50228000	50229000	ESC
chr8	50239000	50241000	ESC
chr8	50245000	50248000	ESC
chr8	50251000	50253000	ESC
chr8	50278000	50280000	ESC
chr8	50281000	50282000	ESC
chr8	50284000	50285000	ESC
chr8	50286000	50287000	ESC
chr8	50342000	50346000	ESC
chr8	60204000	60207000	ESC
chr8	60210000	60242000	ESC
chr8	60244000	60246000	ESC
chr8	61804000	61806000	ESC
chr8	63519000	63520000	ESC
chr8	63521000	63527000	ESC
chr8	64109000	64110000	ESC
chr8	64441000	64442000	ESC
chr8	64595000	64596000	ESC
chr8	64598000	64599000	ESC
chr8	64600000	64602000	ESC
chr8	64605000	64607000	ESC
chr8	67095000	67100000	ESC
chr8	67584000	67586000	ESC
chr8	69616000	69618000	ESC
chr8	71205000	71206000	ESC
chr8	71663000	71665000	ESC
chr8	71809000	71812000	ESC
chr8	72067000	72070000	ESC
chr8	72113000	72116000	ESC
chr8	72803000	72807000	ESC
chr8	72808000	72820000	ESC
chr8	73008000	73021000	ESC
chr8	73026000	73028000	ESC
chr8	73040000	73050000	ESC
chr8	73052000	73053000	ESC
chr8	73300000	73312000	ESC
chr8	73313000	73314000	ESC
chr8	73379000	73383000	ESC
chr8	73414000	73433000	ESC
chr8	73645000	73647000	ESC
chr8	73672000	73676000	ESC
chr8	73718000	73721000	ESC
chr8	73722000	73726000	ESC
chr8	73784000	73786000	ESC
chr8	73790000	73794000	ESC
chr8	73820000	73822000	ESC
chr8	74305000	74308000	ESC
chr8	74309000	74310000	ESC
chr8	74387000	74388000	ESC
chr8	74389000	74392000	ESC
chr8	74408000	74411000	ESC
chr8	74436000	74442000	ESC
chr8	74443000	74444000	ESC
chr8	74447000	74448000	ESC
chr8	74449000	74450000	ESC
chr8	74451000	74453000	ESC
chr8	74454000	74457000	ESC
chr8	74529000	74532000	ESC
chr8	74584000	74589000	ESC
chr8	74611000	74613000	ESC
chr8	74622000	74623000	ESC
chr8	74624000	74625000	ESC
chr8	74629000	74631000	ESC
chr8	75567000	75569000	ESC
chr8	75570000	75573000	ESC
chr8	75574000	75575000	ESC
chr8	75608000	75610000	ESC
chr8	75616000	75617000	ESC
chr8	75619000	75620000	ESC
chr8	75644000	75646000	ESC
chr8	77816000	77820000	ESC
chr8	77821000	77822000	ESC
chr8	78107000	78109000	ESC
chr8	79795000	79798000	ESC
chr8	80412000	80417000	ESC
chr8	80619000	80622000	ESC
chr8	80959000	80961000	ESC
chr8	81751000	81752000	ESC
chr8	81753000	81754000	ESC
chr8	82953000	82955000	ESC
chr8	83506000	83508000	ESC
chr8	83773000	83776000	ESC
chr8	83778000	83780000	ESC
chr8	84238000	84240000	ESC
chr8	86178000	86181000	ESC
chr8	86556000	86560000	ESC
chr8	86638000	86640000	ESC
chr8	86932000	86935000	ESC
chr8	87506000	87510000	ESC
chr8	87592000	87600000	ESC
chr8	87601000	87619000	ESC
chr8	87621000	87638000	ESC
chr8	87639000	87645000	ESC
chr8	87647000	87651000	ESC
chr8	87654000	87697000	ESC
chr8	87699000	87700000	ESC
chr8	87802000	87803000	ESC
chr8	87899000	87904000	ESC
chr8	88240000	88242000	ESC
chr8	88591000	88594000	ESC
chr8	89416000	89417000	ESC
chr8	89418000	89419000	ESC
chr8	89421000	89422000	ESC
chr8	89423000	89424000	ESC
chr8	89927000	89929000	ESC
chr8	90119000	90120000	ESC
chr8	90357000	90362000	ESC
chr8	90548000	90555000	ESC
chr8	90673000	90674000	ESC
chr8	90848000	90849000	ESC
chr8	90850000	90853000	ESC
chr8	90888000	90890000	ESC
chr8	90892000	90893000	ESC
chr8	91159000	91165000	ESC
chr8	91270000	91273000	ESC
chr8	91341000	91347000	ESC
chr8	91410000	91416000	ESC
chr8	91479000	91482000	ESC
chr8	91525000	91531000	ESC
chr8	91703000	91706000	ESC
chr8	91714000	91715000	ESC
chr8	91748000	91749000	ESC
chr8	91788000	91792000	ESC
chr8	92135000	92138000	ESC
chr8	92143000	92145000	ESC
chr8	92147000	92148000	ESC
chr8	92150000	92153000	ESC
chr8	92162000	92165000	ESC
chr8	92464000	92465000	ESC
chr8	93236000	93239000	ESC
chr8	93738000	93741000	ESC
chr8	94686000	94699000	ESC
chr8	94700000	94701000	ESC
chr8	94956000	94961000	ESC
chr8	95245000	95259000	ESC
chr8	95300000	95301000	ESC
chr8	95304000	95305000	ESC
chr8	95563000	95571000	ESC
chr8	95848000	95852000	ESC
chr8	96699000	96703000	ESC
chr8	96841000	96843000	ESC
chr8	96844000	96845000	ESC
chr8	96847000	96855000	ESC
chr8	97422000	97426000	ESC
chr8	97575000	97576000	ESC
chr8	97578000	97580000	ESC
chr8	97581000	97586000	ESC
chr8	97660000	97662000	ESC
chr8	97667000	97669000	ESC
chr8	97670000	97672000	ESC
chr8	97673000	97675000	ESC
chr8	97801000	97804000	ESC
chr8	97963000	97965000	ESC
chr8	98204000	98205000	ESC
chr8	98208000	98220000	ESC
chr8	98241000	98245000	ESC
chr8	98433000	98434000	ESC
chr8	98438000	98439000	ESC
chr8	98562000	98566000	ESC
chr8	98805000	98806000	ESC
chr8	98808000	98809000	ESC
chr8	105674000	105677000	ESC
chr8	106926000	106930000	ESC
chr8	106931000	106933000	ESC
chr8	106951000	106957000	ESC
chr8	106963000	106966000	ESC
chr8	106976000	106980000	ESC
chr8	106981000	106982000	ESC
chr8	106984000	106992000	ESC
chr8	106998000	106999000	ESC
chr8	107029000	107032000	ESC
chr8	107229000	107233000	ESC
chr8	107428000	107436000	ESC
chr8	107437000	107443000	ESC
chr8	107518000	107521000	ESC
chr8	108030000	108036000	ESC
chr8	108037000	108043000	ESC
chr8	108145000	108146000	ESC
chr8	108147000	108151000	ESC
chr8	108154000	108170000	ESC
chr8	108171000	108172000	ESC
chr8	108182000	108183000	ESC
chr8	108238000	108240000	ESC
chr8	108263000	108270000	ESC
chr8	108283000	108285000	ESC
chr8	108295000	108296000	ESC
chr8	108302000	108303000	ESC
chr8	108358000	108359000	ESC
chr8	108360000	108363000	ESC
chr8	108409000	108411000	ESC
chr8	108501000	108505000	ESC
chr8	109153000	109156000	ESC
chr8	109170000	109171000	ESC
chr8	109224000	109226000	ESC
chr8	109396000	109399000	ESC
chr8	109753000	109762000	ESC
chr8	110127000	110128000	ESC
chr8	111584000	111587000	ESC
chr8	111613000	111614000	ESC
chr8	111616000	111619000	ESC
chr8	111620000	111621000	ESC
chr8	111681000	111684000	ESC
chr8	111819000	111820000	ESC
chr8	111823000	111824000	ESC
chr8	111827000	111833000	ESC
chr8	111834000	111842000	ESC
chr8	111843000	111847000	ESC
chr8	111848000	111849000	ESC
chr8	112372000	112375000	ESC
chr8	112836000	112838000	ESC
chr8	112839000	112842000	ESC
chr8	112843000	112844000	ESC
chr8	112848000	112854000	ESC
chr8	112989000	112992000	ESC
chr8	113105000	113106000	ESC
chr8	113361000	113362000	ESC
chr8	113363000	113365000	ESC
chr8	113366000	113369000	ESC
chr8	113371000	113373000	ESC
chr8	113403000	113404000	ESC
chr8	113414000	113416000	ESC
chr8	113417000	113418000	ESC
chr8	113419000	113420000	ESC
chr8	113609000	113612000	ESC
chr8	113625000	113627000	ESC
chr8	113676000	113678000	ESC
chr8	114222000	114224000	ESC
chr8	114240000	114243000	ESC
chr8	114776000	114778000	ESC
chr8	116732000	116735000	ESC
chr8	116867000	116868000	ESC
chr8	117700000	117703000	ESC
chr8	118033000	118036000	ESC
chr8	118037000	118040000	ESC
chr8	118082000	118089000	ESC
chr8	118591000	118595000	ESC
chr8	119749000	119751000	ESC
chr8	119899000	119906000	ESC
chr8	119977000	119978000	ESC
chr8	119981000	119983000	ESC
chr8	120006000	120008000	ESC
chr8	120009000	120010000	ESC
chr8	120016000	120027000	ESC
